symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
JPM,2020-05-18 00:00:00+00:00,90.45,91.15,87.88,88.69,30503120,81.0074606885,81.634384099,78.705756167,79.4311961135,30503120,0.0,1.0
JPM,2020-05-19 00:00:00+00:00,88.67,91.2,88.59,90.05,19577104,79.413284016,81.6791643426,79.3416356263,80.6492187396,19577104,0.0,1.0
JPM,2020-05-20 00:00:00+00:00,91.33,92.39,90.37,90.71,20542199,81.795592976,82.7449341405,80.9358122987,81.2403179553,20542199,0.0,1.0
JPM,2020-05-21 00:00:00+00:00,90.17,91.76,89.67,90.27,15026988,80.7566913243,82.1807030711,80.3088888882,80.8462518115,15026988,0.0,1.0
JPM,2020-05-22 00:00:00+00:00,89.47,90.36,88.72,90.01,13548471,80.1297679138,80.92685625,79.4580642596,80.6133945448,13548471,0.0,1.0
JPM,2020-05-26 00:00:00+00:00,95.82,97.5,92.61,92.89,41212819,85.8168588521,87.3214750374,82.9419672124,83.1927365766,41212819,0.0,1.0
JPM,2020-05-27 00:00:00+00:00,101.37,102.58,98.8,102.07,39352961,90.7874658927,91.871147788,88.4857613712,91.4143893032,39352961,0.0,1.0
JPM,2020-05-28 00:00:00+00:00,99.86,102.95,99.4,102.94,24710215,89.4351025357,92.2025215907,89.0231242945,92.193565542,24710215,0.0,1.0
JPM,2020-05-29 00:00:00+00:00,97.31,99.18,96.78,98.66,26524824,87.1513101117,88.8260912226,86.6766395294,88.3603766891,26524824,0.0,1.0
JPM,2020-06-01 00:00:00+00:00,98.6,99.51,97.38,97.75,15175467,88.3066403968,89.1216408305,87.2140024527,87.5453762554,15175467,0.0,1.0
JPM,2020-06-02 00:00:00+00:00,98.93,100.42,97.93,100.28,21179324,88.6021900046,89.9366412641,87.7065851324,89.811256582,21179324,0.0,1.0
JPM,2020-06-03 00:00:00+00:00,104.27,104.92,101.06,101.58,25912786,93.384720022,93.9668631889,90.5098283823,90.9755429159,25912786,0.0,1.0
JPM,2020-06-04 00:00:00+00:00,106.44,106.61,102.79,103.82,26767072,95.3281825946,95.4804354229,92.0592248112,92.9816978295,26767072,0.0,1.0
JPM,2020-06-05 00:00:00+00:00,111.23,115.77,109.53,114.93,42221859,99.6181299324,103.6841760521,98.0956016497,102.9318679594,42221859,0.0,1.0
JPM,2020-06-08 00:00:00+00:00,113.45,114.19,111.94,113.41,24849521,101.6063727486,102.269120354,100.2540093916,101.5705485537,24849521,0.0,1.0
JPM,2020-06-09 00:00:00+00:00,110.54,111.63,109.01,110.65,16998077,99.0001625706,99.9763718812,97.6298871161,99.0986791065,16998077,0.0,1.0
JPM,2020-06-10 00:00:00+00:00,106.06,110.51,105.85,110.46,24808690,94.9878527432,98.9732944244,94.7997757201,98.9285141808,24808690,0.0,1.0
JPM,2020-06-11 00:00:00+00:00,97.21,101.58,96.54,100.03,36188133,87.0617496244,90.9755429159,86.4616943601,89.587355364,36188133,0.0,1.0
JPM,2020-06-12 00:00:00+00:00,99.87,101.13,97.33,100.71,24847593,89.4440585844,90.5725207234,87.1692222091,90.1963666771,24847593,0.0,1.0
JPM,2020-06-15 00:00:00+00:00,101.25,101.43,95.87,96.42,22123470,90.679993308,90.841202185,85.8616390957,86.3542217754,22123470,0.0,1.0
JPM,2020-06-16 00:00:00+00:00,102.06,105.68,99.31,105.37,22161662,91.4054332545,94.6475228918,88.942519856,94.3698853814,22161662,0.0,1.0
JPM,2020-06-17 00:00:00+00:00,99.48,102.54,99.21,102.53,15615730,89.0947726843,91.8353235932,88.8529593688,91.8263675444,15615730,0.0,1.0
JPM,2020-06-18 00:00:00+00:00,98.94,100.52,98.13,98.67,16542324,88.6111460533,90.0262017514,87.8857061068,88.3693327378,16542324,0.0,1.0
JPM,2020-06-19 00:00:00+00:00,97.81,100.6,96.73,100.53,40322181,87.5991125477,90.0978501411,86.6318592858,90.0351578001,40322181,0.0,1.0
JPM,2020-06-22 00:00:00+00:00,96.75,97.95,96.54,97.25,16184557,86.6497713832,87.7244972299,86.4616943601,87.0975738193,16184557,0.0,1.0
JPM,2020-06-23 00:00:00+00:00,97.93,99.97,97.85,98.97,15360209,87.7065851324,89.5336190717,87.6349367426,88.6380141995,15360209,0.0,1.0
JPM,2020-06-24 00:00:00+00:00,94.66,96.84,94.31,96.75,22887863,84.7779572004,86.7303758217,84.4644954951,86.6497713832,22887863,0.0,1.0
JPM,2020-06-25 00:00:00+00:00,97.96,98.21,94.26,94.35,25660076,87.7334532786,87.9573544966,84.4197152515,84.50031969,25660076,0.0,1.0
JPM,2020-06-26 00:00:00+00:00,92.59,95.37,92.0,95.11,41871942,82.924055115,85.4138366596,82.3956482404,85.1809793929,41871942,0.0,1.0
JPM,2020-06-29 00:00:00+00:00,93.0,94.49,92.18,93.4,18499738,83.2912531126,84.6257043721,82.5568571174,83.6494950614,18499738,0.0,1.0
JPM,2020-06-30 00:00:00+00:00,94.06,94.66,92.57,92.83,19104819,84.2405942771,84.7779572004,82.9061430175,83.1390002843,19104819,0.0,1.0
JPM,2020-07-01 00:00:00+00:00,93.26,95.71,93.03,94.89,18813874,83.5241103793,85.7183423162,83.3181212587,84.983946321,18813874,0.0,1.0
JPM,2020-07-02 00:00:00+00:00,92.66,94.96,91.93,94.74,27823420,83.792791841,85.872690624,83.1326500533,85.6737437839,27823420,0.9,1.0
JPM,2020-07-06 00:00:00+00:00,95.0,95.2,93.48,94.43,18591330,85.9088627768,86.0897235405,84.5343209723,85.3934096001,18591330,0.0,1.0
JPM,2020-07-07 00:00:00+00:00,92.32,94.1,92.0,93.82,25716604,83.4853285426,85.0949893399,83.1959513206,84.8417842707,25716604,0.0,1.0
JPM,2020-07-08 00:00:00+00:00,93.3,93.34,91.8,92.29,18747096,84.371546285,84.4077184377,83.0150905569,83.4581994281,18747096,0.0,1.0
JPM,2020-07-09 00:00:00+00:00,91.28,94.12,90.78,93.52,25537711,82.5448525712,85.1130754163,82.0927006618,84.5704931251,25537711,0.0,1.0
JPM,2020-07-10 00:00:00+00:00,96.27,96.84,91.87,92.0,28936074,87.0573286265,87.5727818032,83.0783918242,83.1959513206,28936074,0.0,1.0
JPM,2020-07-13 00:00:00+00:00,97.65,99.27,96.23,98.73,31972365,88.3052678963,89.7702400826,87.0211564738,89.2819160205,31972365,0.0,1.0
JPM,2020-07-14 00:00:00+00:00,98.21,99.95,96.64,98.37,42649916,88.8116780348,90.3851666793,87.3919210394,88.9563666458,42649916,0.0,1.0
JPM,2020-07-15 00:00:00+00:00,99.73,101.29,98.65,100.89,22488759,90.1862198392,91.5969337964,89.209571715,91.2352122689,22488759,0.0,1.0
JPM,2020-07-16 00:00:00+00:00,100.01,101.22,98.55,98.78,16873528,90.4394249085,91.5336325291,89.1191413331,89.3271312115,16873528,0.0,1.0
JPM,2020-07-17 00:00:00+00:00,98.16,100.08,98.14,100.0,16137582,88.7664628439,90.5027261758,88.7483767675,90.4303818703,16137582,0.0,1.0
JPM,2020-07-20 00:00:00+00:00,97.3,98.39,97.26,97.43,14445109,87.9887615598,88.9744527222,87.952589407,88.1063210562,14445109,0.0,1.0
JPM,2020-07-21 00:00:00+00:00,99.41,100.05,97.64,97.71,17795263,89.8968426172,90.4755970612,88.2962248581,88.3595261254,17795263,0.0,1.0
JPM,2020-07-22 00:00:00+00:00,98.69,100.13,97.53,99.65,14271150,89.2457438678,90.5479413667,88.1967514381,90.1138755337,14271150,0.0,1.0
JPM,2020-07-23 00:00:00+00:00,98.98,99.35,97.97,98.5,12870184,89.5079919752,89.8425843881,88.5946451183,89.0739261422,12870184,0.0,1.0
JPM,2020-07-24 00:00:00+00:00,98.28,99.8,97.94,99.6,12744151,88.8749793021,90.2495211065,88.5675160037,90.0686603428,12744151,0.0,1.0
JPM,2020-07-27 00:00:00+00:00,96.9,97.63,96.17,97.51,11959055,87.6270400323,88.2871818199,86.9668982446,88.1786653617,11959055,0.0,1.0
JPM,2020-07-28 00:00:00+00:00,97.32,97.8854,96.5,96.5,11754273,88.0068476361,88.5181410152,87.2653185048,87.2653185048,11754273,0.0,1.0
JPM,2020-07-29 00:00:00+00:00,99.68,99.71,97.0,97.07,12743520,90.1410046483,90.1681337628,87.7174704142,87.7807716815,12743520,0.0,1.0
JPM,2020-07-30 00:00:00+00:00,97.02,97.74,96.05,97.54,14834785,87.7355564905,88.38665524,86.8583817864,88.2057944763,14834785,0.0,1.0
JPM,2020-07-31 00:00:00+00:00,96.64,96.93,95.25,96.48,14539496,87.3919210394,87.6541691469,86.1349387314,87.2472324284,14539496,0.0,1.0
JPM,2020-08-03 00:00:00+00:00,96.1,97.57,95.85,97.02,12972563,86.9035969773,88.2329235908,86.6775210227,87.7355564905,12972563,0.0,1.0
JPM,2020-08-04 00:00:00+00:00,95.55,95.95,95.03,95.91,13366154,86.406229877,86.7679514045,85.9359918913,86.7317792518,13366154,0.0,1.0
JPM,2020-08-05 00:00:00+00:00,97.21,98.47,95.72,95.87,15349693,87.9073742161,89.0467970277,86.5599615262,86.695607099,15349693,0.0,1.0
JPM,2020-08-06 00:00:00+00:00,97.24,98.1,96.54,97.58,10482062,87.9345033306,88.7122046147,87.3014906576,88.241966629,10482062,0.0,1.0
JPM,2020-08-07 00:00:00+00:00,99.38,99.49,96.56,96.93,14743678,89.8697135027,89.9691869227,87.3195767339,87.6541691469,14743678,0.0,1.0
JPM,2020-08-10 00:00:00+00:00,100.64,102.04,100.0343,100.11,14989853,91.0091363142,92.2751616604,90.4613994912,90.5298552903,14989853,0.0,1.0
JPM,2020-08-11 00:00:00+00:00,103.82,106.16,103.51,103.86,31518607,93.8848224577,96.0008933935,93.6044882739,93.9209946105,31518607,0.0,1.0
JPM,2020-08-12 00:00:00+00:00,102.94,106.43,101.71,106.16,19250157,93.0890350973,96.2450554245,91.9767414002,96.0008933935,19250157,0.0,1.0
JPM,2020-08-13 00:00:00+00:00,102.37,103.36,101.635,102.0,13598648,92.5735819206,93.4688427011,91.9089186138,92.2389895077,13598648,0.0,1.0
JPM,2020-08-14 00:00:00+00:00,102.41,103.31,101.42,101.5,12134360,92.6097540733,93.4236275102,91.7144932928,91.7868375983,12134360,0.0,1.0
JPM,2020-08-17 00:00:00+00:00,99.71,102.0,99.53,101.5,14886101,90.1681337628,92.2389895077,90.0053590755,91.7868375983,14886101,0.0,1.0
JPM,2020-08-18 00:00:00+00:00,98.32,99.91,98.12,99.91,13246506,88.9111514548,90.3489945266,88.7302906911,90.3489945266,13246506,0.0,1.0
JPM,2020-08-19 00:00:00+00:00,98.55,100.59,98.34,98.92,13533015,89.1191413331,90.9639211233,88.9292375312,89.4537337461,13533015,0.0,1.0
JPM,2020-08-20 00:00:00+00:00,97.37,98.03,96.8,97.26,13672577,88.0520628271,88.6489033474,87.5366096504,87.952589407,13672577,0.0,1.0
JPM,2020-08-21 00:00:00+00:00,97.32,98.565,96.94,97.27,12228301,88.0068476361,89.1327058904,87.663212185,87.9616324452,12228301,0.0,1.0
JPM,2020-08-24 00:00:00+00:00,100.06,100.21,97.42,98.45,17898270,90.4846400994,90.6202856722,88.097278018,89.0287109513,17898270,0.0,1.0
JPM,2020-08-25 00:00:00+00:00,100.5,101.98,99.8,101.27,13648931,90.8825337796,92.2209034313,90.2495211065,91.57884772,13648931,0.0,1.0
JPM,2020-08-26 00:00:00+00:00,99.09,100.27,99.05,99.94,12052437,89.6074653952,90.6745439013,89.5712932425,90.3761236411,12052437,0.0,1.0
JPM,2020-08-27 00:00:00+00:00,102.35,102.65,99.0,99.0,22163863,92.5554958442,92.8267869898,89.5260780516,89.5260780516,22163863,0.0,1.0
JPM,2020-08-28 00:00:00+00:00,102.77,103.25,101.81,103.14,13756725,92.9353034481,93.3693692811,92.0671717821,93.269895861,13756725,0.0,1.0
JPM,2020-08-31 00:00:00+00:00,100.19,102.18,100.02,102.12,14219441,90.6021995958,92.401764195,90.4484679466,92.3475059659,14219441,0.0,1.0
JPM,2020-09-01 00:00:00+00:00,100.14,100.8712,99.04,99.55,11602053,90.5569844049,91.2182113571,89.5622502043,90.0234451519,11602053,0.0,1.0
JPM,2020-09-02 00:00:00+00:00,101.65,101.94,99.56,99.95,14475673,91.9224831711,92.1847312786,90.03248819,90.3851666793,14475673,0.0,1.0
JPM,2020-09-03 00:00:00+00:00,101.33,104.99,100.64,103.32,23281235,91.6331059491,94.9428579256,91.0091363142,93.4326705484,23281235,0.0,1.0
JPM,2020-09-04 00:00:00+00:00,103.52,105.21,101.37,104.05,26325470,93.6135313121,95.1418047657,91.6692781019,94.092812336,26325470,0.0,1.0
JPM,2020-09-08 00:00:00+00:00,99.92,103.57,99.48,102.98,22108612,90.3580375648,93.658746503,89.9601438845,93.12520725,22108612,0.0,1.0
JPM,2020-09-09 00:00:00+00:00,100.87,101.69,99.56,100.8,13434024,91.2171261925,91.9586553239,90.03248819,91.1538249252,13434024,0.0,1.0
JPM,2020-09-10 00:00:00+00:00,99.83,102.42,99.64,101.4,15922793,90.2766502211,92.6187971115,90.1048324955,91.6964072165,15922793,0.0,1.0
JPM,2020-09-11 00:00:00+00:00,101.07,101.36,99.59,99.97,13784342,91.3979869563,91.6602350637,90.0596173046,90.4032527557,13784342,0.0,1.0
JPM,2020-09-14 00:00:00+00:00,102.47,103.46,101.37,101.51,19017373,92.6640123025,93.559273083,91.6692781019,91.7958806365,19017373,0.0,1.0
JPM,2020-09-15 00:00:00+00:00,99.28,102.85,99.14,102.73,23682973,89.7792831208,93.0076477536,89.6526805862,92.8991312953,23682973,0.0,1.0
JPM,2020-09-16 00:00:00+00:00,99.7,101.13,98.76,99.43,19284239,90.1590907247,91.4522451854,89.3090451351,89.9149286936,19284239,0.0,1.0
JPM,2020-09-17 00:00:00+00:00,98.56,99.3433,97.71,98.7,18290104,89.1281843713,89.8365255525,88.3595261254,89.254786906,18290104,0.0,1.0
JPM,2020-09-18 00:00:00+00:00,98.35,99.49,97.44,97.89,20121579,88.9382805694,89.9691869227,88.1153640944,88.5223008128,20121579,0.0,1.0
JPM,2020-09-21 00:00:00+00:00,95.31,96.05,93.82,95.2,28378768,86.1891969606,86.8583817864,84.8417842707,86.0897235405,28378768,0.0,1.0
JPM,2020-09-22 00:00:00+00:00,94.27,95.66,93.67,94.96,19257004,85.2487209891,86.5057032971,84.7061386979,85.872690624,19257004,0.0,1.0
JPM,2020-09-23 00:00:00+00:00,92.74,95.35,92.6617,94.78,19952667,83.8651361465,86.2253691133,83.7943291575,85.7099159366,19952667,0.0,1.0
JPM,2020-09-24 00:00:00+00:00,92.66,94.3,91.38,92.32,18366522,83.792791841,85.2758501037,82.6352829531,83.4853285426,18366522,0.0,1.0
JPM,2020-09-25 00:00:00+00:00,93.47,93.715,91.87,92.05,13293076,84.5252779341,84.7468323697,83.0783918242,83.2411665116,13293076,0.0,1.0
JPM,2020-09-28 00:00:00+00:00,96.16,96.93,94.35,95.06,20894106,86.9578552064,87.6541691469,85.3210652946,85.9631210059,20894106,0.0,1.0
JPM,2020-09-29 00:00:00+00:00,95.35,96.03,94.332,96.03,12854673,86.2253691133,86.84029571,85.3047878259,86.84029571,12854673,0.0,1.0
JPM,2020-09-30 00:00:00+00:00,96.27,97.1975,95.26,95.35,16400587,87.0573286265,87.8960704184,86.1439817696,86.2253691133,16400587,0.0,1.0
JPM,2020-10-01 00:00:00+00:00,96.97,97.77,96.03,97.12,15778666,87.6903412996,88.4137843546,86.84029571,87.8259868724,15778666,0.0,1.0
JPM,2020-10-02 00:00:00+00:00,97.89,98.59,95.09,95.25,15149570,88.5223008128,89.1553134859,85.9902501204,86.1349387314,15149570,0.0,1.0
JPM,2020-10-05 00:00:00+00:00,99.04,99.25,97.53,98.32,13871881,90.3761236411,90.567753144,88.9982162633,89.7191082027,13871881,0.9,1.0
JPM,2020-10-06 00:00:00+00:00,98.02,100.86,97.5101,100.07,19220440,89.44535177,92.0369126661,88.9800570866,91.3160207267,19220440,0.0,1.0
JPM,2020-10-07 00:00:00+00:00,99.73,100.35,98.6658,98.96,16358533,91.0057634363,91.5715267305,90.0346581175,90.3031219258,16358533,0.0,1.0
JPM,2020-10-08 00:00:00+00:00,101.78,101.92,99.895,100.51,15659016,92.8764323929,93.0041853948,91.1563294743,91.7175301613,15659016,0.0,1.0
JPM,2020-10-09 00:00:00+00:00,101.2,102.105,100.11,102.0,13689115,92.3471699564,93.1730018617,91.3525215844,93.0771871102,13689115,0.0,1.0
JPM,2020-10-12 00:00:00+00:00,102.44,103.0,100.85,101.1,16057978,93.4786965448,93.9897085525,92.0277874516,92.2559178122,16057978,0.0,1.0
JPM,2020-10-13 00:00:00+00:00,100.78,103.22,100.26,103.0,21697310,91.9639109507,94.1904632698,91.4893998007,93.9897085525,21697310,0.0,1.0
JPM,2020-10-14 00:00:00+00:00,100.22,101.925,100.1,101.03,15214907,91.452898943,93.0087480021,91.3433963699,92.1920413112,15214907,0.0,1.0
JPM,2020-10-15 00:00:00+00:00,101.72,101.78,99.04,99.1,17171199,92.8216811064,92.8764323929,90.3761236411,90.4308749277,17171199,0.0,1.0
JPM,2020-10-16 00:00:00+00:00,101.51,102.33,100.723,101.41,13276397,92.6300516035,93.3783191862,91.9118972285,92.5387994593,13276397,0.0,1.0
JPM,2020-10-19 00:00:00+00:00,99.8,101.87,99.56,101.6,11725674,91.0696399373,92.9585593227,90.8506347911,92.7121785333,11725674,0.0,1.0
JPM,2020-10-20 00:00:00+00:00,100.37,101.77,100.12,100.31,11257070,91.5897771593,92.8673071785,91.3616467988,91.5350258728,11257070,0.0,1.0
JPM,2020-10-21 00:00:00+00:00,99.37,100.99,99.33,100.36,10730521,90.6772557171,92.1555404535,90.6407548594,91.5806519449,10730521,0.0,1.0
JPM,2020-10-22 00:00:00+00:00,102.88,103.24,99.31,99.32,14837204,93.8802059794,94.2087136986,90.6225044306,90.631629645,14837204,0.0,1.0
JPM,2020-10-23 00:00:00+00:00,103.81,104.45,102.93,103.5,15087611,94.7288509207,95.3128646438,93.9258320515,94.4459692736,15087611,0.0,1.0
JPM,2020-10-26 00:00:00+00:00,101.24,102.7,100.25,102.65,12410742,92.3836708141,93.7159521198,91.4802745863,93.6703260477,12410742,0.0,1.0
JPM,2020-10-27 00:00:00+00:00,99.33,100.92,99.16,100.51,10391663,90.6407548594,92.0916639526,90.4856262142,91.7175301613,10391663,0.0,1.0
JPM,2020-10-28 00:00:00+00:00,96.54,98.3,96.07,97.5,16389464,88.0948200355,89.7008577739,87.6659349576,88.9708406201,16389464,0.0,1.0
JPM,2020-10-29 00:00:00+00:00,97.17,97.98,95.2397,96.12,14208820,88.6697085441,89.4088509124,86.9082684041,87.7115610298,14208820,0.0,1.0
JPM,2020-10-30 00:00:00+00:00,98.04,98.42,96.23,97.91,15200685,89.4636021989,89.8103603469,87.8119383884,89.3449744114,15200685,0.0,1.0
JPM,2020-11-02 00:00:00+00:00,100.25,100.88,97.86,99.39,15011597,91.4802745863,92.0551630949,89.2993483393,90.6955061459,15011597,0.0,1.0
JPM,2020-11-03 00:00:00+00:00,103.41,104.74,102.69,103.02,17482590,94.3638423438,95.577495862,93.7068269054,94.0079589813,17482590,0.0,1.0
JPM,2020-11-04 00:00:00+00:00,100.25,102.07,98.93,101.0,18886518,91.4802745863,93.1410636112,90.2757462825,92.164665668,18886518,0.0,1.0
JPM,2020-11-05 00:00:00+00:00,104.35,105.095,101.0,101.06,17837373,95.2216124995,95.901440974,92.164665668,92.2194169545,17837373,0.0,1.0
JPM,2020-11-06 00:00:00+00:00,102.96,105.1,102.39,105.03,12552785,93.9532076948,95.9060035812,93.4330704727,95.8421270803,12552785,0.0,1.0
JPM,2020-11-09 00:00:00+00:00,116.9,118.9,110.35,113.16,47792406,106.6737565999,108.4987994844,100.6967411531,103.2609264058,47792406,0.0,1.0
JPM,2020-11-10 00:00:00+00:00,116.52,117.45,114.69,117.35,20539339,106.3269984518,107.1756433931,104.6570842125,107.0843912489,20539339,0.0,1.0
JPM,2020-11-11 00:00:00+00:00,114.78,116.96,113.96,116.89,14443409,104.7392111423,106.7285078864,103.9909435596,106.6646313854,14443409,0.0,1.0
JPM,2020-11-12 00:00:00+00:00,113.37,113.955,112.055,112.53,22066464,103.4525559087,103.9863809524,102.2525902121,102.6860378972,22066464,0.0,1.0
JPM,2020-11-13 00:00:00+00:00,114.08,114.86,113.5701,114.7,11856870,104.1004461327,104.8122128577,103.6351514493,104.6662094269,11856870,0.0,1.0
JPM,2020-11-16 00:00:00+00:00,117.3,118.61,115.7318,117.79,19858562,107.0387651768,108.2341682661,105.607749051,107.4859006835,19858562,0.0,1.0
JPM,2020-11-17 00:00:00+00:00,116.11,116.44,114.58,115.39,14553245,105.9528646605,106.2539967364,104.5567068538,105.295849222,14553245,0.0,1.0
JPM,2020-11-18 00:00:00+00:00,115.25,118.61,115.2,117.34,12571217,105.1680962201,108.2341682661,105.122470148,107.0752660345,12571217,0.0,1.0
JPM,2020-11-19 00:00:00+00:00,115.56,115.82,113.56,114.18,10202538,105.4509778672,105.6882334422,103.6259349827,104.1916982769,10202538,0.0,1.0
JPM,2020-11-20 00:00:00+00:00,114.57,115.65,114.09,114.43,12720823,104.5475816394,105.533104797,104.1095713471,104.4198286375,12720823,0.0,1.0
JPM,2020-11-23 00:00:00+00:00,117.87,118.17,115.57,116.05,13209211,107.5589023988,107.8326588315,105.4601030817,105.8981133739,13209211,0.0,1.0
JPM,2020-11-24 00:00:00+00:00,123.32,123.5,119.71,120.07,19660667,112.5321442591,112.6963981188,109.2379418526,109.5664495718,19660667,0.0,1.0
JPM,2020-11-25 00:00:00+00:00,122.03,122.38,120.465,121.37,11715627,111.3549915986,111.6743741034,109.9268955415,110.7527274467,11715627,0.0,1.0
JPM,2020-11-27 00:00:00+00:00,121.22,122.35,121.08,122.0,5983627,110.6158492304,111.6469984602,110.4880962285,111.3276159554,5983627,0.0,1.0
JPM,2020-11-30 00:00:00+00:00,117.88,120.7199,117.77,120.0,14411847,107.5680276133,110.1594972571,107.4676502546,109.5025730709,14411847,0.0,1.0
JPM,2020-12-01 00:00:00+00:00,119.74,121.58,119.6276,120.34,12287069,109.2653174959,110.9443569496,109.1627500858,109.8128303612,12287069,0.0,1.0
JPM,2020-12-02 00:00:00+00:00,122.04,122.31,119.27,119.7,10811255,111.3641168131,111.6104976025,108.836432418,109.2288166382,10811255,0.0,1.0
JPM,2020-12-03 00:00:00+00:00,121.24,121.885,120.36,121.85,12904414,110.6340996593,111.2226759895,109.8310807901,111.190737739,12904414,0.0,1.0
JPM,2020-12-04 00:00:00+00:00,122.34,123.29,121.6901,122.48,13583654,111.6378732457,112.5047686159,111.0448255604,111.7656262477,13583654,0.0,1.0
JPM,2020-12-07 00:00:00+00:00,121.88,122.17,120.21,121.15,9724307,111.2181133823,111.4827446006,109.6942025737,110.5519727295,9724307,0.0,1.0
JPM,2020-12-08 00:00:00+00:00,122.0,122.33,120.76,121.04,9592124,111.3276159554,111.6287480313,110.196089367,110.4515953708,9592124,0.0,1.0
JPM,2020-12-09 00:00:00+00:00,121.05,123.3,120.44,123.17,13073933,110.4607205852,112.5138938303,109.9040825054,112.3952660428,13073933,0.0,1.0
JPM,2020-12-10 00:00:00+00:00,120.27,120.7781,119.56,119.99,13668420,109.7489538603,110.2126060051,109.1010636363,109.4934478564,13668420,0.0,1.0
JPM,2020-12-11 00:00:00+00:00,119.56,120.02,118.37,118.94,9981643,109.1010636363,109.5208234997,108.01516312,108.5353003421,9981643,0.0,1.0
JPM,2020-12-14 00:00:00+00:00,118.3,121.42,118.105,121.335,12112352,107.951286619,110.7983535189,107.7733449378,110.7207891963,12112352,0.0,1.0
JPM,2020-12-15 00:00:00+00:00,120.32,120.9,118.62,119.29,12591419,109.7945799324,110.3238423689,108.2432934805,108.8546828469,12591419,0.0,1.0
JPM,2020-12-16 00:00:00+00:00,120.67,121.08,119.86,120.3,11169364,110.1139624372,110.4880962285,109.3748200689,109.7763295035,11169364,0.0,1.0
JPM,2020-12-17 00:00:00+00:00,119.67,121.45,119.58,121.26,11618001,109.2014409949,110.8257291621,109.1193140651,110.6523500881,11618001,0.0,1.0
JPM,2020-12-18 00:00:00+00:00,119.08,119.8837,118.27,119.14,28954764,108.663053344,109.3964468271,107.9239109758,108.7178046305,28954764,0.0,1.0
JPM,2020-12-21 00:00:00+00:00,123.55,125.0,121.09,123.17,28323642,112.7420241909,114.0651802821,110.4972214429,112.3952660428,28323642,0.0,1.0
JPM,2020-12-22 00:00:00+00:00,121.67,123.52,121.61,123.39,11808882,111.0264838794,112.7146485476,110.9717325929,112.5960207601,11808882,0.0,1.0
JPM,2020-12-23 00:00:00+00:00,125.07,126.52,122.35,122.78,14973226,114.1290567831,115.4522128744,111.6469984602,112.0393826803,14973226,0.0,1.0
JPM,2020-12-24 00:00:00+00:00,124.52,125.55,123.57,125.09,4164948,113.6271699899,114.5670670754,112.7602746197,114.1473072119,4164948,0.0,1.0
JPM,2020-12-28 00:00:00+00:00,125.34,126.65,124.7886,125.82,8021144,114.3754375725,115.5708406619,113.8722732492,114.8134478648,8021144,0.0,1.0
JPM,2020-12-29 00:00:00+00:00,125.01,126.2799,124.89,126.2,8389199,114.0743054966,115.2331164761,113.9648029235,115.1602060128,8389199,0.0,1.0
JPM,2020-12-30 00:00:00+00:00,125.36,125.845,124.9,125.49,7397964,114.3936880014,114.8362609008,113.9739281379,114.5123157888,7397964,0.0,1.0
JPM,2020-12-31 00:00:00+00:00,127.07,127.33,124.82,125.09,8580214,115.9540996676,116.1913552426,113.9009264225,114.1473072119,8580214,0.0,1.0
JPM,2021-01-04 00:00:00+00:00,125.87,127.8579,124.78,127.5,16819915,114.8590739369,116.673075312,113.8644255648,116.3464838878,16819915,0.0,1.0
JPM,2021-01-05 00:00:00+00:00,125.65,126.2995,123.77,124.99,13731206,115.4795885176,116.0765164344,113.7517602135,114.873010496,13731206,0.9,1.0
JPM,2021-01-06 00:00:00+00:00,131.55,132.77,127.88,129.88,24909056,120.9020284082,122.0232786907,117.5290869848,119.3672022019,24909056,0.0,1.0
JPM,2021-01-07 00:00:00+00:00,135.87,138.19,134.92,135.69,21940387,124.8723572773,127.0045709292,123.9992525491,124.7069269077,21940387,0.0,1.0
JPM,2021-01-08 00:00:00+00:00,136.02,136.35,134.12,135.97,12035126,125.0102159186,125.3135049294,123.2640064623,124.9642630381,12035126,0.0,1.0
JPM,2021-01-11 00:00:00+00:00,138.05,138.2,134.11,134.58,15949048,126.875902864,127.0137615053,123.2548158862,123.6867729622,15949048,0.0,1.0
JPM,2021-01-12 00:00:00+00:00,140.22,141.6599,138.8301,139.44,17968062,128.8702578746,130.1936089252,127.5928597044,128.1533929399,17968062,0.0,1.0
JPM,2021-01-13 00:00:00+00:00,140.35,140.79,138.1,138.59,14816761,128.9897353637,129.3941207115,126.9218557444,127.3721939726,14816761,0.0,1.0
JPM,2021-01-14 00:00:00+00:00,141.17,142.75,140.0,140.49,18565597,129.7433626027,131.1954736243,128.6680652007,129.1184034289,18565597,0.0,1.0
JPM,2021-01-15 00:00:00+00:00,138.64,141.65,137.01,137.43,27881016,127.418146853,130.1845102549,125.9200829511,126.3060871467,27881016,0.0,1.0
JPM,2021-01-19 00:00:00+00:00,138.04,140.7,137.82,139.86,19843782,126.8667122879,129.3114055267,126.664519614,128.5393971355,19843782,0.0,1.0
JPM,2021-01-20 00:00:00+00:00,135.97,138.17,135.435,137.82,16028845,124.9642630381,126.986189777,124.4725672176,126.664519614,16028845,0.0,1.0
JPM,2021-01-21 00:00:00+00:00,134.83,136.16,134.325,135.69,13415022,123.9165373644,125.1388839838,123.452413272,124.7069269077,13415022,0.0,1.0
